timestamp,node,socket,core,temperature,frequency,cpu_usage,cpu_power,memory_power,cpu_energy,memory_energy
2026-07-17 12:40:01,gpu45,1,10,29.0,1452.32,0.0,64.7371,38.9315,227022.94311523438,158896.71478271484
2026-07-17 12:40:01,gpu45,1,11,30.0,1452.73,0.0,64.7371,38.9315,227022.94311523438,158896.71478271484
2026-07-17 12:40:01,gpu45,1,12,30.0,1450.65,0.0,64.7371,38.9315,227022.94311523438,158896.71478271484
2026-07-17 12:40:01,gpu45,1,13,27.0,1453.96,0.0,64.7371,38.9315,227022.94311523438,158896.71478271484
2026-07-17 12:40:01,gpu45,1,14,30.0,1452.82,0.0,64.7371,38.9315,227022.94311523438,158896.71478271484
2026-07-17 12:40:01,gpu45,1,15,31.0,1453.55,0.0,64.7371,38.9315,227022.94311523438,158896.71478271484
2026-07-17 12:40:01,gpu45,1,16,30.0,1453.48,0.0,64.7371,38.9315,227022.94311523438,158896.71478271484
2026-07-17 12:40:01,gpu45,1,17,27.0,1453.44,0.0,64.7371,38.9315,227022.94311523438,158896.71478271484
2026-07-17 12:40:01,gpu45,1,18,30.0,1455.0,0.0,64.7371,38.9315,227022.94311523438,158896.71478271484
2026-07-17 12:40:01,gpu45,1,19,27.0,1454.11,0.0,64.7371,38.9315,227022.94311523438,158896.71478271484
2026-07-17 12:40:01,gpu45,1,20,28.0,1453.3,0.0,64.7371,38.9315,227022.94311523438,158896.71478271484
2026-07-17 12:40:01,gpu45,1,21,29.0,1454.53,0.0,64.7371,38.9315,227022.94311523438,158896.71478271484
2026-07-17 12:40:01,gpu45,1,22,30.0,1451.39,0.0,64.7371,38.9315,227022.94311523438,158896.71478271484
2026-07-17 12:40:01,gpu45,1,23,30.0,1453.35,0.0,64.7371,38.9315,227022.94311523438,158896.71478271484
2026-07-17 12:45:01,cn21,0,0,25.0,1707.62,0.0,34.9945,29.2824,192901.8289794922,163236.5703125
2026-07-17 12:45:01,cn21,0,1,26.0,1765.35,0.0,34.9945,29.2824,192901.8289794922,163236.5703125
2026-07-17 12:45:01,cn21,0,2,27.0,1777.47,0.0,34.9945,29.2824,192901.8289794922,163236.5703125
2026-07-17 12:45:01,cn21,0,3,23.0,1774.4,0.0,34.9945,29.2824,192901.8289794922,163236.5703125
2026-07-17 12:45:01,cn21,0,4,24.0,1741.73,0.0,34.9945,29.2824,192901.8289794922,163236.5703125
2026-07-17 12:45:01,cn21,0,5,25.0,1743.35,0.0,34.9945,29.2824,192901.8289794922,163236.5703125
2026-07-17 12:45:01,cn21,0,6,27.0,1734.14,0.0,34.9945,29.2824,192901.8289794922,163236.5703125
2026-07-17 12:45:01,cn21,0,7,23.0,1736.46,0.0,34.9945,29.2824,192901.8289794922,163236.5703125
2026-07-17 12:45:01,cn21,0,8,28.0,1693.17,0.0,34.9945,29.2824,192901.8289794922,163236.5703125
2026-07-17 12:45:01,cn21,0,9,27.0,1693.96,0.0,34.9945,29.2824,192901.8289794922,163236.5703125
2026-07-17 12:45:01,cn21,0,10,27.0,1602.99,0.0,34.9945,29.2824,192901.8289794922,163236.5703125
2026-07-17 12:45:01,cn21,0,11,29.0,1705.82,0.0,34.9945,29.2824,192901.8289794922,163236.5703125
2026-07-17 12:45:01,cn21,0,12,25.0,1674.74,0.0,34.9945,29.2824,192901.8289794922,163236.5703125
2026-07-17 12:45:01,cn21,0,13,23.0,1646.1,0.0,34.9945,29.2824,192901.8289794922,163236.5703125
2026-07-17 12:45:01,cn21,0,14,25.0,1628.45,0.0,34.9945,29.2824,192901.8289794922,163236.5703125
2026-07-17 12:45:01,cn21,0,15,27.0,1656.16,0.0,34.9945,29.2824,192901.8289794922,163236.5703125
2026-07-17 12:45:01,cn21,0,16,26.0,1642.08,0.0,34.9945,29.2824,192901.8289794922,163236.5703125
2026-07-17 12:45:01,cn21,0,17,24.0,1646.84,0.0,34.9945,29.2824,192901.8289794922,163236.5703125
2026-07-17 12:45:01,cn21,0,18,27.0,1459.77,0.0,34.9945,29.2824,192901.8289794922,163236.5703125
2026-07-17 12:45:01,cn21,0,19,22.0,1627.58,0.0,34.9945,29.2824,192901.8289794922,163236.5703125
2026-07-17 12:45:01,cn21,0,20,24.0,1660.7,0.0,34.9945,29.2824,192901.8289794922,163236.5703125
2026-07-17 12:45:01,cn21,0,21,25.0,1645.09,0.0,34.9945,29.2824,192901.8289794922,163236.5703125
2026-07-17 12:45:01,cn21,0,22,27.0,1643.22,0.0,34.9945,29.2824,192901.8289794922,163236.5703125
2026-07-17 12:45:01,cn21,0,23,25.0,1630.17,0.0,34.9945,29.2824,192901.8289794922,163236.5703125
2026-07-17 12:45:01,cn21,1,0,33.0,1555.37,0.0,39.2318,50.0697,135728.01580810547,36505.99920654297
2026-07-17 12:45:01,cn21,1,1,30.0,1619.12,0.0,39.2318,50.0697,135728.01580810547,36505.99920654297
2026-07-17 12:45:01,cn21,1,2,27.0,1621.42,0.0,39.2318,50.0697,135728.01580810547,36505.99920654297
2026-07-17 12:45:01,cn21,1,3,25.0,1635.37,0.0,39.2318,50.0697,135728.01580810547,36505.99920654297
2026-07-17 12:45:01,cn21,1,4,26.0,1619.49,0.0,39.2318,50.0697,135728.01580810547,36505.99920654297
2026-07-17 12:45:01,cn21,1,5,31.0,1578.94,0.0,39.2318,50.0697,135728.01580810547,36505.99920654297
2026-07-17 12:45:01,cn21,1,6,28.0,1648.58,0.0,39.2318,50.0697,135728.01580810547,36505.99920654297
2026-07-17 12:45:01,cn21,1,7,26.0,1633.01,0.0,39.2318,50.0697,135728.01580810547,36505.99920654297
2026-07-17 12:45:01,cn21,1,8,26.0,1549.86,0.0,39.2318,50.0697,135728.01580810547,36505.99920654297
2026-07-17 12:45:01,cn21,1,9,27.0,1515.46,0.0,39.2318,50.0697,135728.01580810547,36505.99920654297
2026-07-17 12:45:01,cn21,1,10,28.0,1580.13,0.0,39.2318,50.0697,135728.01580810547,36505.99920654297
2026-07-17 12:45:01,cn21,1,11,29.0,1546.7,0.0,39.2318,50.0697,135728.01580810547,36505.99920654297
2026-07-17 12:45:01,cn21,1,12,30.0,1395.22,0.0,39.2318,50.0697,135728.01580810547,36505.99920654297
2026-07-17 12:45:01,cn21,1,13,28.0,1381.75,0.0,39.2318,50.0697,135728.01580810547,36505.99920654297
2026-07-17 12:45:01,cn21,1,14,26.0,1553.1,0.0,39.2318,50.0697,135728.01580810547,36505.99920654297
2026-07-17 12:45:01,cn21,1,15,28.0,1475.94,0.0,39.2318,50.0697,135728.01580810547,36505.99920654297
2026-07-17 12:45:01,cn21,1,16,28.0,1560.31,0.0,39.2318,50.0697,135728.01580810547,36505.99920654297
2026-07-17 12:45:01,cn21,1,17,28.0,1545.95,0.0,39.2318,50.0697,135728.01580810547,36505.99920654297
2026-07-17 12:45:01,cn21,1,18,28.0,1442.64,0.0,39.2318,50.0697,135728.01580810547,36505.99920654297
2026-07-17 12:45:01,cn21,1,19,26.0,1442.03,0.0,39.2318,50.0697,135728.01580810547,36505.99920654297
2026-07-17 12:45:01,cn21,1,20,27.0,1277.06,0.0,39.2318,50.0697,135728.01580810547,36505.99920654297
2026-07-17 12:45:01,cn21,1,21,28.0,1341.47,0.0,39.2318,50.0697,135728.01580810547,36505.99920654297
2026-07-17 12:45:01,cn21,1,22,30.0,1343.06,0.0,39.2318,50.0697,135728.01580810547,36505.99920654297
2026-07-17 12:45:01,cn21,1,23,28.0,1458.28,0.0,39.2318,50.0697,135728.01580810547,36505.99920654297
2026-07-17 12:45:01,gpu45,0,0,29.0,1431.4,0.0,53.5638,43.4779,103970.2607421875,219650.40032958984
2026-07-17 12:45:01,gpu45,0,1,27.0,1431.98,0.0,53.5638,43.4779,103970.2607421875,219650.40032958984
2026-07-17 12:45:01,gpu45,0,2,28.0,1428.34,0.0,53.5638,43.4779,103970.2607421875,219650.40032958984
2026-07-17 12:45:01,gpu45,0,3,25.0,1423.6,0.0,53.5638,43.4779,103970.2607421875,219650.40032958984
2026-07-17 12:45:01,gpu45,0,4,25.0,1419.05,0.0,53.5638,43.4779,103970.2607421875,219650.40032958984
2026-07-17 12:45:01,gpu45,0,5,26.0,1417.47,0.0,53.5638,43.4779,103970.2607421875,219650.40032958984
2026-07-17 12:45:01,gpu45,0,6,27.0,1417.61,0.0,53.5638,43.4779,103970.2607421875,219650.40032958984
2026-07-17 12:45:01,gpu45,0,7,25.0,1421.78,0.0,53.5638,43.4779,103970.2607421875,219650.40032958984
2026-07-17 12:45:01,gpu45,0,8,25.0,1415.47,0.0,53.5638,43.4779,103970.2607421875,219650.40032958984
2026-07-17 12:45:01,gpu45,0,9,25.0,1419.95,0.0,53.5638,43.4779,103970.2607421875,219650.40032958984
2026-07-17 12:45:01,gpu45,0,10,28.0,1415.43,0.0,53.5638,43.4779,103970.2607421875,219650.40032958984
2026-07-17 12:45:01,gpu45,0,11,27.0,1417.25,0.0,53.5638,43.4779,103970.2607421875,219650.40032958984
2026-07-17 12:45:01,gpu45,0,12,26.0,1418.45,0.0,53.5638,43.4779,103970.2607421875,219650.40032958984
2026-07-17 12:45:01,gpu45,0,13,25.0,1412.65,0.0,53.5638,43.4779,103970.2607421875,219650.40032958984
2026-07-17 12:45:01,gpu45,0,14,25.0,1417.41,0.0,53.5638,43.4779,103970.2607421875,219650.40032958984
2026-07-17 12:45:01,gpu45,0,15,27.0,1417.48,0.0,53.5638,43.4779,103970.2607421875,219650.40032958984
2026-07-17 12:45:01,gpu45,0,16,25.0,1417.75,0.0,53.5638,43.4779,103970.2607421875,219650.40032958984
2026-07-17 12:45:01,gpu45,0,17,26.0,1417.01,0.0,53.5638,43.4779,103970.2607421875,219650.40032958984
2026-07-17 12:45:01,gpu45,0,18,27.0,1418.41,0.0,53.5638,43.4779,103970.2607421875,219650.40032958984
2026-07-17 12:45:01,gpu45,0,19,24.0,1417.01,0.0,53.5638,43.4779,103970.2607421875,219650.40032958984
2026-07-17 12:45:01,gpu45,0,20,25.0,1422.58,0.0,53.5638,43.4779,103970.2607421875,219650.40032958984
2026-07-17 12:45:01,gpu45,0,21,25.0,1419.55,0.0,53.5638,43.4779,103970.2607421875,219650.40032958984
2026-07-17 12:45:01,gpu45,0,22,27.0,1416.06,0.0,53.5638,43.4779,103970.2607421875,219650.40032958984
2026-07-17 12:45:01,gpu45,0,23,29.0,1418.78,0.0,53.5638,43.4779,103970.2607421875,219650.40032958984
2026-07-17 12:45:01,gpu45,1,0,31.0,1452.9,0.0,64.9889,38.1996,242596.62841796875,169794.17749023438
2026-07-17 12:45:01,gpu45,1,1,31.0,1457.03,0.0,64.9889,38.1996,242596.62841796875,169794.17749023438
2026-07-17 12:45:01,gpu45,1,2,30.0,1452.83,0.0,64.9889,38.1996,242596.62841796875,169794.17749023438
2026-07-17 12:45:01,gpu45,1,3,27.0,1454.2,0.0,64.9889,38.1996,242596.62841796875,169794.17749023438
2026-07-17 12:45:01,gpu45,1,4,29.0,1458.28,0.0,64.9889,38.1996,242596.62841796875,169794.17749023438
2026-07-17 12:45:01,gpu45,1,5,29.0,1456.05,0.0,64.9889,38.1996,242596.62841796875,169794.17749023438
2026-07-17 12:45:01,gpu45,1,6,29.0,1452.66,0.0,64.9889,38.1996,242596.62841796875,169794.17749023438
2026-07-17 12:45:01,gpu45,1,7,28.0,1455.65,0.0,64.9889,38.1996,242596.62841796875,169794.17749023438
2026-07-17 12:45:01,gpu45,1,8,27.0,1451.6,0.0,64.9889,38.1996,242596.62841796875,169794.17749023438
2026-07-17 12:45:01,gpu45,1,9,27.0,1453.59,0.0,64.9889,38.1996,242596.62841796875,169794.17749023438
2026-07-17 12:45:01,gpu45,1,10,28.0,1452.32,0.0,64.9889,38.1996,242596.62841796875,169794.17749023438
2026-07-17 12:45:01,gpu45,1,11,29.0,1452.73,0.0,64.9889,38.1996,242596.62841796875,169794.17749023438
2026-07-17 12:45:01,gpu45,1,12,29.0,1450.65,0.0,64.9889,38.1996,242596.62841796875,169794.17749023438
